#chrom	pos	AAAA	AABA	ABAA	ABBA	BAAA	BABA	BBAA	BBBA	Dcub	D-stat	ChiSq
31	1955129220	495584	843	405	114	848	119	207	716	-9.88194E-06	-0.021459227	0.107296137
31	1955629637	495262	840	454	149	844	140	140	1023	3.02019E-05	0.031141869	0.280276817
31	1956130054	495633	800	416	120	826	93	146	972	0.002036819	0.126760563	3.422535211
31	1956630471	496223	723	297	84	795	83	83	885	2.14709E-07	0.005988024	0.005988024
31	1957130888	495367	954	446	129	820	96	217	983	0.003154963	0.146666667	4.84
31	1957631305	495321	971	353	107	849	84	248	1008	0.001746157	0.120418848	2.769633508
31	1958131722	495311	973	359	82	743	104	244	983	-0.001654738	-0.11827957	2.602150538
31	1958632139	496717	728	339	53	690	81	156	624	-0.009123463	-0.208955224	5.850746269
31	1959132556	495635	925	303	72	713	87	251	953	-0.000839619	-0.094339623	1.41509434
31	1959632973	495596	829	325	61	731	80	207	976	-0.002446828	-0.134751773	2.560283688
31	1960133390	496608	831	339	93	773	105	145	914	-0.000222612	-0.060606061	0.727272727
31	1960633807	495227	749	349	129	869	129	147	746	0	0	0
31	1961134224	494752	909	416	134	859	148	193	1069	-0.000122359	-0.04964539	0.695035461
31	1961634641	494828	906	426	166	952	162	236	1049	1.81367E-06	0.012195122	0.048780488
31	1962135058	495130	853	463	122	942	143	170	1277	-0.000497646	-0.079245283	1.664150943
31	1962635475	494163	936	471	150	890	162	241	1183	-5.68958E-05	-0.038461538	0.461538462
31	1963135892	494390	1024	509	109	962	145	275	1114	-0.002847124	-0.141732283	5.102362205
31	1963636309	494914	951	585	146	816	192	181	1036	-0.002520713	-0.136094675	6.26035503
31	1964136726	495027	854	553	125	833	152	159	1041	-0.000926087	-0.097472924	2.631768953
31	1964637143	494627	833	482	171	807	174	174	1286	-6.57516E-07	-0.008695652	0.026086957
31	1965137560	493999	1001	553	158	931	211	221	1423	-0.002963115	-0.143631436	7.612466125
31	1965637977	493699	1000	600	156	919	168	197	1368	-5.08053E-05	-0.037037037	0.444444444
31	1966138394	494360	904	629	130	960	218	143	1183	-0.01617001	-0.252873563	22.25287356
31	1966638811	494024	928	646	199	907	184	206	1271	6.00727E-05	0.039164491	0.587467363
31	1967139228	494036	967	528	181	928	191	256	1387	-1.94255E-05	-0.02688172	0.268817204
31	1967639645	494286	915	488	171	1002	208	239	1269	-0.000930438	-0.09762533	3.612137203
31	1968140062	495140	1009	433	131	953	153	160	826	-0.00046485	-0.077464789	1.704225352
31	1968640479	495552	910	506	174	898	174	241	841	0	0	0
31	1969140896	495241	873	492	137	832	135	159	961	3.97542E-07	0.007352941	0.014705882
31	1969641313	495046	921	485	107	865	134	200	894	-0.001406178	-0.112033195	3.024896266
31	1970141730	494499	955	563	160	971	140	216	1084	0.000296296	0.066666667	1.333333333
31	1970642147	495591	797	441	161	839	120	127	961	0.003106223	0.145907473	5.982206406
31	1971142564	494750	906	449	165	919	119	154	1047	0.004249311	0.161971831	7.450704225
31	1971642981	495387	948	464	176	829	159	203	1130	0.000130681	0.050746269	0.862686567
31	1972143398	494719	995	460	124	830	150	217	1119	-0.000854414	-0.094890511	2.467153285
31	1972643815	494370	989	501	241	915	205	224	1055	0.0005259	0.080717489	2.905829596
31	1973144232	494609	979	566	180	970	186	137	929	-4.40566E-06	-0.016393443	0.098360656
31	1973644649	494977	969	485	127	937	89	270	948	0.005444895	0.175925926	6.685185185
31	1974145066	494992	1038	379	137	870	92	363	847	0.007588066	0.19650655	8.84279476
31	1974645483	494498	982	550	146	940	207	170	932	-0.005160186	-0.172804533	10.54107649
31	1975145900	495240	899	287	92	826	83	171	1277	0.000136023	0.051428571	0.462857143
31	1975646317	690688	262	98	21	233	34	67	291	-0.013205109	-0.236363636	3.072727273
31	1976146734	352119	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!
31	1976647151	451245	918	388	160	773	144	163	877	0.000145794	0.052631579	0.842105263
31	1977147568	494848	990	506	189	1006	165	190	1021	0.000311619	0.06779661	1.627118644
31	1977647985	495041	936	501	151	875	135	247	1121	0.00017509	0.055944056	0.895104895
31	1978148402	494921	1045	537	145	910	170	188	1001	-0.000499906	-0.079365079	1.984126984
31	1978648819	494891	931	482	165	1023	170	123	916	-3.32488E-06	-0.014925373	0.074626866
31	1979149236	495021	820	429	132	910	133	126	949	-5.37356E-08	-0.003773585	0.003773585
31	1979649653	495662	824	415	76	789	163	151	891	-0.048235197	-0.364016736	31.66945607
31	1980150070	495620	871	378	121	806	121	185	1137	0	0	0
31	1980650487	494947	947	434	147	1023	140	144	945	1.45094E-05	0.024390244	0.170731707
31	1981150904	494191	1123	539	195	895	144	188	949	0.003404955	0.150442478	7.672566372
31	1981651321	494520	1009	537	227	977	177	186	1324	0.001895684	0.123762376	6.188118812
31	1982151738	494123	1042	637	196	1044	230	215	1202	-0.000508403	-0.079812207	2.713615023
31	1982652155	493004	1305	615	199	1120	253	229	1260	-0.001705163	-0.119469027	6.451327434
31	1983152572	492117	1297	610	217	1249	237	253	1299	-8.54914E-05	-0.044052863	0.881057269
31	1983652989	491949	1359	762	271	1295	281	280	1428	-5.94542E-06	-0.018115942	0.18115942
31	1984153406	492800	1106	461	154	1058	168	232	1242	-8.21895E-05	-0.043478261	0.608695652
31	1984653823	494849	959	314	85	873	73	298	1073	0.000438099	0.075949367	0.911392405
31	1985154240	490914	1198	481	174	1046	139	264	1504	0.001398206	0.111821086	3.913738019
31	1985654657	491821	1088	508	166	1074	164	218	952	2.22612E-07	0.006060606	0.012121212
31	1986155074	492402	1044	585	145	1092	178	230	1039	-0.001066435	-0.102167183	3.371517028
31	1986655491	391406	841	265	93	819	53	197	603	0.020564654	0.273972603	10.95890411
32	1987155908	494363	988	543	174	841	129	171	921	0.003275742	0.148514851	6.683168317
32	1987656325	494284	942	592	183	997	161	182	955	0.000261573	0.063953488	1.406976744
32	1988156742	494145	1011	528	137	1043	171	186	941	-0.001345193	-0.11038961	3.753246753
32	1988657159	494677	1082	492	148	836	191	197	1026	-0.002040827	-0.126843658	5.454277286
32	1989157576	494228	1035	546	129	868	152	216	1023	-0.000548358	-0.081850534	1.882562278
32	1989657993	494581	1086	579	165	952	172	266	1181	-8.96199E-06	-0.020771513	0.145400593
32	1990158410	494711	949	462	141	876	160	169	1109	-0.000251514	-0.063122924	1.199335548
32	1990658827	495076	974	415	153	931	121	203	911	0.001592936	0.116788321	3.737226277
32	1991159244	494859	977	446	184	1015	182	218	1061	1.63172E-07	0.005464481	0.010928962
32	1991659661	494933	919	413	96	871	74	148	1126	0.002167311	0.129411765	2.847058824
32	1992160078	494854	995	398	83	743	99	341	1159	-0.000679432	-0.087912088	1.406593407
32	1992660495	495822	1007	503	133	948	178	220	984	-0.003029398	-0.144694534	6.511254019
32	1993160912	493853	1005	389	104	878	124	169	939	-0.000674972	-0.087719298	1.754385965
32	1993661329	495054	902	349	92	857	116	187	994	-0.001536186	-0.115384615	2.769230769
32	1994161746	494596	960	417	138	822	127	236	1290	7.15221E-05	0.041509434	0.456603774
32	1994662163	494966	1012	471	109	880	130	246	967	-0.000678366	-0.087866109	1.845188285
32	1995162580	495177	910	496	156	805	121	199	881	0.002017274	0.126353791	4.422382671
32	1995662997	495036	956	399	126	838	115	122	884	9.50883E-05	0.045643154	0.502074689
32	1996163414	494711	1116	506	208	959	157	177	910	0.002727922	0.139726027	7.126027397
32	1996663831	495087	925	440	154	871	129	196	942	0.000689383	0.088339223	2.208480565
32	1997164248	494557	863	413	169	896	143	162	1064	0.000578704	0.083333333	2.166666667
32	1997664665	495436	914	405	108	861	111	197	1144	-2.57058E-06	-0.01369863	0.04109589
32	1998165082	493971	900	525	186	951	188	195	1033	-1.52924E-07	-0.005347594	0.010695187
32	1998665499	494398	880	483	131	939	115	162	1064	0.000275141	0.06504065	1.040650407
32	1999165916	495534	855	373	136	908	109	150	717	0.001338422	0.110204082	2.975510204
32	1999666333	495023	937	527	140	881	155	140	963	-0.000131464	-0.050847458	0.762711864
32	2000166750	494832	903	492	145	868	182	137	1029	-0.001448645	-0.113149847	4.186544343
32	2000667167	494610	1028	578	170	1020	117	147	742	0.006297699	0.18466899	9.787456446
32	2001167584	494772	887	532	133	850	165	178	1139	-0.001238229	-0.10738255	3.436241611
32	2001668001	494957	965	453	176	1009	183	166	870	-7.41329E-06	-0.019498607	0.136490251
32	2002168418	494740	756	485	170	916	175	101	1167	-3.04406E-06	-0.014492754	0.072463768
32	2002668835	495126	1024	473	146	951	146	166	1096	0	0	0
32	2003169252	494172	940	489	185	920	163	161	1179	0.000252656	0.063218391	1.390804598
32	2003669669	494680	866	425	131	875	152	162	1277	-0.0004086	-0.074204947	1.558303887
32	2004170086	495704	760	332	153	952	121	102	689	0.001592936	0.116788321	3.737226277
32	2004670503	494961	1010	453	149	920	153	232	899	-2.32359E-06	-0.013245033	0.052980132
32	2005170920	495377	859	443	155	807	132	190	940	0.000514681	0.080139373	1.843205575
32	2005671337	494845	1071	535	179	1037	192	261	982	-4.30238E-05	-0.035040431	0.455525606
32	2006171754	493841	946	544	146	953	167	225	1151	-0.000302012	-0.067092652	1.408945687
32	2006672171	495366	815	497	145	842	173	196	1068	-0.000682642	-0.088050314	2.465408805
32	2007172588	495222	869	411	69	792	101	210	1087	-0.006669652	-0.188235294	6.023529412
32	2007673005	494684	877	447	115	901	132	172	991	-0.000326029	-0.068825911	1.170040486
32	2008173422	494943	826	385	138	834	137	107	1075	4.80841E-08	0.003636364	0.003636364
32	2008673839	495442	942	387	95	822	84	231	979	0.00023207	0.061452514	0.675977654
32	2009174256	495268	966	518	162	939	156	225	821	6.71695E-06	0.018867925	0.113207547
32	2009674673	495464	830	433	122	803	138	119	959	-0.000233045	-0.061538462	0.984615385
32	2010175090	494648	904	476	167	883	150	206	1150	0.00015423	0.05362776	0.911671924
32	2010675507	495506	890	496	184	894	169	168	1045	7.67273E-05	0.042492918	0.637393768
32	2011175924	494960	885	428	161	896	105	179	672	0.009330806	0.210526316	11.78947368
32	2011676341	494149	966	578	177	921	182	204	1189	-2.70163E-06	-0.013927577	0.069637883
32	2012176758	494951	893	440	134	878	172	170	1178	-0.001915078	-0.124183007	4.718954248
32	2012677175	495428	836	459	145	827	124	154	998	0.000475774	0.078066914	1.639405204
32	2013177592	495237	847	395	150	772	100	212	1067	0.008	0.2	10
32	2013678009	494889	997	416	117	875	142	196	1045	-0.000899333	-0.096525097	2.413127413
32	2014178426	494911	884	436	142	860	69	185	1340	0.041411524	0.345971564	25.25592417
32	2014678843	495490	832	339	114	808	139	175	1131	-0.000964847	-0.098814229	2.470355731
32	2015179260	494582	882	352	94	807	94	119	1517	0	0	0
32	2015679677	496245	720	369	70	872	135	83	680	-0.031877077	-0.317073171	20.6097561
32	2016180094	495874	703	377	101	807	141	96	918	-0.004515791	-0.165289256	6.611570248
32	2016680511	495711	857	407	147	944	113	84	683	0.002236231	0.130769231	4.446153846
32	2017180928	494852	891	444	141	880	162	171	1029	-0.000332912	-0.069306931	1.455445545
32	2017681345	495571	871	373	120	898	141	142	914	-0.000520878	-0.08045977	1.689655172
32	2018181762	496139	845	325	114	774	83	182	994	0.003896605	0.157360406	4.878172589
32	2018682179	495494	815	374	108	798	99	111	800	8.21895E-05	0.043478261	0.391304348
32	2019182596	495198	846	359	112	757	83	99	1029	0.003289199	0.148717949	4.312820513
32	2019683013	494987	896	429	101	861	162	146	816	-0.012477347	-0.231939163	14.14828897
32	2020183430	496213	758	360	72	782	95	118	710	-0.002612366	-0.137724551	3.167664671
32	2020683847	495191	1001	386	121	815	145	224	956	-0.000734495	-0.090225564	2.165413534
32	2021184264	495297	1020	460	121	853	140	168	864	-0.00038578	-0.072796935	1.383141762
32	2021684681	494973	918	397	136	933	93	163	1073	0.006620624	0.187772926	8.074235808
32	2022185098	494603	894	479	114	837	132	186	880	-0.000391753	-0.073170732	1.317073171
32	2022685515	494738	894	455	94	880	154	147	1025	-0.014161156	-0.241935484	14.51612903
32	2023185932	494659	923	481	144	924	130	152	1006	0.000133393	0.051094891	0.715328467
32	2023686349	495246	921	379	91	818	122	132	995	-0.003082807	-0.145539906	4.511737089
32	2024186766	496026	806	448	52	870	76	164	726	-0.006591797	-0.1875	4.5
32	2024687183	494899	813	484	113	831	179	79	1064	-0.011547375	-0.226027397	14.91780822
32	2025187600	494585	879	580	176	849	240	134	1156	-0.003641329	-0.153846154	9.846153846
32	2025688017	304316	891	664	253	866	303	410	1485	-0.000727253	-0.089928058	4.496402878
33	2026188434	494628	953	580	284	1160	220	177	920	0.002047615	0.126984127	8.126984127
33	2026688851	495729	668	282	253	919	34	60	1042	0.444310579	0.763066202	167.1114983
33	2027189268	495184	728	341	234	1104	73	69	925	0.144232291	0.524429967	84.43322476
33	2027689685	494581	882	458	226	980	113	167	880	0.037037037	0.333333333	37.66666667
33	2028190102	494491	875	533	286	1080	122	163	1107	0.064945798	0.401960784	65.92156863
33	2028690519	494662	910	473	252	1058	98	184	1239	0.085184	0.44	67.76
33	2029190936	494472	906	519	283	959	169	110	1248	0.016043505	0.252212389	28.75221239
33	2029691353	494667	749	399	210	913	126	152	930	0.015625	0.25	21
33	2030191770	495355	786	418	27	819	188	112	1085	-0.419915831	-0.748837209	120.5627907
33	2030692187	495343	733	372	226	988	53	129	1111	0.238410676	0.620071685	107.2724014
33	2031192604	494209	1022	656	164	910	221	186	1244	-0.003245207	-0.148051948	8.438961039
33	2031693021	495039	895	484	219	970	121	217	1040	0.023946469	0.288235294	28.24705882
33	2032193438	495337	773	353	123	772	80	154	1167	0.009504237	0.21182266	9.108374384
33	2032693855	495818	769	362	139	858	123	129	885	0.000227749	0.061068702	0.977099237
33	2033194272	494831	888	502	173	933	140	179	1047	0.001171949	0.10543131	3.479233227
33	2033694689	495039	912	494	130	942	130	189	753	0	0	0
33	2034195106	494712	940	557	198	1026	177	148	918	0.000175616	0.056	1.176
33	2034695523	494986	936	499	218	1015	178	197	1106	0.00103061	0.101010101	4.04040404
33	2035195940	494152	927	528	202	1020	205	153	1132	-4.0048E-07	-0.007371007	0.022113022
33	2035696357	494168	876	528	232	984	197	178	1160	0.000543041	0.081585082	2.855477855
33	2036196774	494178	984	518	184	963	139	204	1293	0.002704145	0.139318885	6.269349845
33	2036697191	494659	923	509	188	936	220	156	1087	-0.000482469	-0.078431373	2.509803922
33	2037197608	495528	819	409	142	797	105	148	1209	0.003361354	0.149797571	5.542510121
33	2037698025	495054	875	493	195	855	175	176	1076	0.000157937	0.054054054	1.081081081
33	2038198442	494592	912	504	184	947	178	175	1092	4.55332E-06	0.016574586	0.099447514
33	2038698859	495182	885	355	123	808	125	182	1054	-5.24487E-07	-0.008064516	0.016129032
33	2039199276	495437	839	354	117	859	102	154	1105	0.000321323	0.068493151	1.02739726
33	2039699693	494918	973	539	141	935	131	156	1196	4.96928E-05	0.036764706	0.367647059
33	2040200110	494186	881	473	150	1016	183	218	1216	-0.000973216	-0.099099099	3.27027027
33	2040700527	494510	902	398	110	826	76	196	1294	0.006107984	0.182795699	6.215053763
33	2041200944	494761	937	522	169	936	127	187	1109	0.002856753	0.141891892	5.959459459
33	2041701361	495181	842	324	164	901	101	159	1242	0.013436434	0.237735849	14.97735849
33	2042201778	494719	893	446	169	953	185	222	1088	-9.23316E-05	-0.04519774	0.723163842
33	2042702195	494422	996	519	141	938	182	233	1199	-0.002045239	-0.126934985	5.204334365
33	2043202612	494835	878	461	109	809	187	175	1162	-0.018298213	-0.263513514	20.55405405
33	2043703029	495084	901	399	114	832	127	212	1137	-0.000156956	-0.053941909	0.701244813
33	2044203446	495226	956	450	84	828	120	211	1058	-0.005495624	-0.176470588	6.352941176
33	2044703863	496207	747	326	59	736	88	143	880	-0.007677892	-0.197278912	5.721088435
33	2045204280	495956	849	346	76	711	96	254	967	-0.001572189	-0.11627907	2.325581395
33	2045704697	495026	934	398	122	843	115	218	1160	2.57661E-05	0.029535865	0.206751055
33	2046205114	494990	952	446	125	854	168	239	1175	-0.00316084	-0.146757679	6.310580205
33	2046705531	494677	866	472	162	947	181	177	1224	-0.000169972	-0.055393586	1.052478134
33	2047205948	494450	964	502	161	901	182	240	1414	-0.000229496	-0.06122449	1.285714286
33	2047706365	494697	921	475	115	908	203	264	1413	-0.021191742	-0.27672956	24.35220126
33	2048206782	495073	881	419	95	877	116	191	1323	-0.000985849	-0.099526066	2.090047393
33	2048707199	494677	941	490	93	800	125	321	1077	-0.003162864	-0.146788991	4.697247706
33	2049207616	495281	834	299	88	754	80	150	1124	0.00010798	0.047619048	0.380952381
33	2049708033	496168	707	296	63	672	45	45	1105	0.00462963	0.166666667	3
33	2050208450	496379	671	213	48	710	49	60	900	-1.09568E-06	-0.010309278	0.010309278
33	2050708867	496843	559	224	136	667	20	26	715	0.411149885	0.743589744	86.25641026
33	2051209284	494761	932	350	148	802	46	143	1270	0.145343403	0.525773196	53.62886598
33	2051709701	495239	764	349	80	693	113	129	1169	-0.004998848	-0.170984456	5.642487047
33	2052210118	494911	915	412	84	912	120	137	1253	-0.005495624	-0.176470588	6.352941176
33	2052710535	494648	873	437	84	841	116	175	1223	-0.004096	-0.16	5.12
33	2053210952	495360	908	368	111	813	93	202	1145	0.000686953	0.088235294	1.588235294
33	2053711369	494446	1061	401	97	838	115	325	1182	-0.000612082	-0.08490566	1.528301887
33	2054211786	495614	848	259	99	839	86	102	1006	0.000346988	0.07027027	0.913513514
33	2054712203	495211	814	308	53	741	64	96	928	-0.000831037	-0.094017094	1.034188034
33	2055212620	494389	921	290	98	753	62	178	1167	0.011390625	0.225	8.1
33	2055713037	495149	785	210	46	661	69	145	1031	-0.008	-0.2	4.6
33	2056213454	495104	737	272	45	724	49	91	1273	-7.70542E-05	-0.042553191	0.170212766
33	2056713871	494732	849	219	62	790	34	216	1167	0.024811921	0.291666667	8.166666667
33	2057214288	371425	701	242	112	1020	49	201	1097	0.059916167	0.391304348	24.65217391
34	2057714705	495599	675	438	132	739	114	124	1376	0.000391753	0.073170732	1.317073171
34	2058215122	495953	719	268	46	628	65	116	1154	-0.005015242	-0.171171171	3.252252252
34	2058715539	495312	764	279	69	696	50	207	1351	0.004070239	0.159663866	3.033613445
34	2059215956	495813	837	302	79	672	82	195	1096	-6.46973E-06	-0.01863354	0.055900621
34	2059716373	495433	689	247	79	652	28	87	1343	0.10828273	0.476635514	24.30841121
34	2060216790	496368	687	170	57	668	27	115	995	0.045553936	0.357142857	10.71428571
34	2060717207	496367	692	228	44	616	42	173	1232	1.25775E-05	0.023255814	0.046511628
34	2061217624	495329	885	312	112	778	42	185	1164	0.09391435	0.454545455	31.81818182
34	2061718041	495152	979	408	101	811	115	157	1212	-0.000272284	-0.064814815	0.907407407
34	2062218458	495113	903	524	119	860	237	136	1156	-0.036416318	-0.331460674	39.11235955
34	2062718875	494741	980	611	149	869	117	178	1185	0.001741025	0.120300752	3.84962406
34	2063219292	494255	1040	480	193	884	218	156	1513	-0.000225058	-0.060827251	1.520681265
34	2063719709	495277	881	424	136	827	140	128	1156	-3.04406E-06	-0.014492754	0.057971014
34	2064220126	494983	905	451	160	850	133	170	1260	0.000782507	0.092150171	2.488054608
34	2064720543	495206	940	383	123	842	119	192	1175	4.51579E-06	0.016528926	0.066115702
34	2065220960	494852	906	441	222	918	164	138	1338	0.003392517	0.150259067	8.715025907
34	2065721377	495369	851	412	154	921	173	160	1097	-0.000196163	-0.058103976	1.103975535
34	2066221794	495806	870	441	109	844	117	130	1001	-4.43552E-05	-0.03539823	0.283185841
34	2066722211	494486	914	434	157	981	125	149	1406	0.001461176	0.113475177	3.631205674
34	2067222628	494573	891	529	212	1024	192	172	1332	0.000121324	0.04950495	0.99009901
34	2067723045	494668	993	450	119	925	116	214	1216	2.08046E-06	0.012765957	0.038297872
34	2068223462	493983	1090	465	148	1000	181	250	1388	-0.001009146	-0.100303951	3.310030395
34	2068723879	493912	1167	394	179	1068	131	275	1242	0.003712262	0.15483871	7.432258065
34	2069224296	494621	1050	427	150	946	120	189	1048	0.001371742	0.111111111	3.333333333
34	2069724713	493248	1175	657	210	1071	362	334	1457	-0.018764745	-0.265734266	40.39160839
34	2070225130	495676	851	348	78	718	66	130	915	0.000578704	0.083333333	1
34	2070725547	494987	854	532	138	873	144	158	903	-9.63178E-06	-0.021276596	0.127659574
34	2071225964	495379	762	379	91	792	114	142	1221	-0.001412284	-0.112195122	2.580487805
34	2071726381	495579	727	296	79	733	108	113	992	-0.003729659	-0.155080214	4.497326203
34	2072226798	496412	715	295	75	707	74	103	952	3.02302E-07	0.006711409	0.006711409
34	2072727215	495598	859	305	91	644	123	272	1083	-0.003343556	-0.14953271	4.785046729
34	2073227632	495941	748	336	74	681	88	151	939	-0.000645415	-0.086419753	1.209876543
34	2073728049	495313	851	286	95	647	71	169	1369	0.003022104	0.144578313	3.469879518
34	2074228466	495169	840	289	89	724	55	148	1176	0.01316283	0.236111111	8.027777778
34	2074728883	495906	864	256	94	723	66	120	963	0.005359375	0.175	4.9
34	2075229300	495678	779	231	118	704	57	97	1198	0.04235214	0.348571429	21.26285714
34	2075729717	495671	858	280	58	781	52	183	1080	0.000162284	0.054545455	0.327272727
34	2076230134	495303	794	280	72	702	74	197	1132	-2.57058E-06	-0.01369863	0.02739726
34	2076730551	494898	925	305	117	765	88	209	1546	0.002830951	0.141463415	4.102439024
34	2077230968	494623	915	432	129	804	157	238	1680	-0.000938374	-0.097902098	2.741258741
34	2077731385	495547	764	472	93	796	154	141	1284	-0.015062555	-0.246963563	15.06477733
34	2078231802	496213	841	367	105	793	133	117	908	-0.001628333	-0.117647059	3.294117647
34	2078732219	495723	768	417	155	796	98	149	1027	0.011435707	0.225296443	12.84189723
34	2079232636	495489	856	432	113	837	126	166	1020	-0.00016093	-0.054393305	0.707112971
34	2079733053	494720	1024	491	137	898	138	276	1184	-4.80841E-08	-0.003636364	0.003636364
34	2080233470	494768	898	582	127	842	187	198	1170	-0.006976937	-0.191082803	11.46496815
34	2080733887	495040	946	526	141	916	140	160	925	4.50693E-08	0.003558719	0.003558719
34	2081234304	495747	833	427	162	853	122	167	801	0.002793991	0.14084507	5.633802817
34	2081734721	495534	885	439	154	857	138	155	825	0.000164517	0.054794521	0.876712329
34	2082235138	494984	949	494	140	923	146	247	1005	-9.23327E-06	-0.020979021	0.125874126
34	2082735555	495313	911	392	97	716	96	299	1164	1.391E-07	0.005181347	0.005181347
34	2083235972	495289	876	435	120	840	140	207	885	-0.000455166	-0.076923077	1.538461538
34	2083736389	495827	882	418	125	813	102	162	865	0.001040174	0.101321586	2.330396476
34	2084236806	495034	875	385	85	831	90	226	896	-2.33236E-05	-0.028571429	0.142857143
34	2084737223	495327	957	338	141	818	95	331	994	0.007405212	0.194915254	8.966101695
34	2085237640	494948	968	407	126	764	87	307	883	0.006138398	0.183098592	7.14084507
34	2085738057	494841	1024	519	247	1001	150	195	1054	0.014586251	0.244332494	23.70025189
34	2086238474	493951	977	504	167	856	128	212	1098	0.002310616	0.13220339	5.155932203
34	2086738891	494160	1011	509	179	932	220	183	1230	-0.001085008	-0.102756892	4.213032581
34	2087239308	493862	979	635	162	893	184	224	1283	-0.000257063	-0.063583815	1.398843931
34	2087739725	494183	933	546	145	982	177	194	1275	-0.000981482	-0.099378882	3.180124224
34	2088240142	494986	992	563	170	881	147	204	827	0.000381949	0.072555205	1.668769716
34	2088740559	494872	926	522	176	929	120	186	877	0.006771563	0.189189189	10.59459459
34	2089240976	494406	990	626	214	978	140	226	825	0.009134512	0.209039548	15.46892655
34	2089741393	495055	909	536	190	904	153	283	955	0.001255229	0.10787172	3.991253644
34	2090241810	495880	897	389	121	811	111	230	1199	8.00822E-05	0.043103448	0.431034483
34	2090742227	494808	760	409	112	881	136	153	1198	-0.000906314	-0.096774194	2.322580645
34	2091242644	495359	874	383	144	730	89	166	1045	0.013152863	0.236051502	12.98283262
34	2091743061	495333	907	494	77	767	169	188	943	-0.052306801	-0.37398374	34.40650407
34	2092243478	494956	925	425	121	836	94	203	912	0.001980505	0.125581395	3.390697674
34	2092743895	494895	962	405	97	929	159	212	1098	-0.014205456	-0.2421875	15.015625
34	2093244312	494674	950	479	156	1046	160	263	1116	-2.02824E-06	-0.012658228	0.050632911
34	2093744729	494620	1056	495	167	937	137	195	1065	0.000961043	0.098684211	2.960526316
34	2094245146	494432	1093	581	131	1025	151	189	1002	-0.000356732	-0.070921986	1.418439716
34	2094745563	495620	889	457	116	776	138	191	923	-0.000649781	-0.086614173	1.905511811
34	2095245980	494446	944	553	159	920	156	246	1089	8.63838E-07	0.00952381	0.028571429
34	2095746397	494477	955	582	158	997	145	245	1129	7.89773E-05	0.04290429	0.557755776
34	2096246814	493646	1089	640	193	1013	232	259	1251	-0.000772729	-0.091764706	3.578823529
34	2096747231	493415	1074	626	182	1052	226	294	1389	-0.001254231	-0.107843137	4.745098039
34	2097247648	494020	1020	590	180	1021	200	221	1287	-0.000145794	-0.052631579	1.052631579
34	2097748065	493908	1012	603	267	1201	176	214	1201	0.008667882	0.205417607	18.69300226
34	2098248482	494346	930	426	153	1016	149	165	1205	2.32359E-06	0.013245033	0.052980132
34	2098748899	492364	1213	664	215	1177	253	316	1434	-0.00053532	-0.081196581	3.085470085
34	2099249316	492462	1193	719	247	1259	240	302	1429	2.96966E-06	0.014373717	0.100616016
34	2099749733	122903	283	143	63	230	29	33	278	0.050474645	0.369565217	12.56521739
35	2100250150	495506	912	320	205	747	66	289	946	0.134938702	0.512915129	71.29520295
35	2100750567	494982	882	295	92	791	63	197	1248	0.006549361	0.187096774	5.425806452
35	2101250984	494599	875	460	212	999	173	180	1206	0.001039469	0.101298701	3.950649351
35	2101751401	494567	1064	396	127	851	163	204	1179	-0.001912994	-0.124137931	4.468965517
35	2102251818	495913	802	313	74	758	110	210	848	-0.007489521	-0.195652174	7.043478261
35	2102752235	495294	888	387	113	894	117	110	863	-5.26013E-06	-0.017391304	0.069565217
35	2103252652	494853	958	349	105	808	109	269	1218	-6.53038E-06	-0.018691589	0.074766355
35	2103753069	492637	1068	389	152	912	174	280	2262	-0.000307337	-0.067484663	1.484662577
35	2104253486	494249	920	418	164	882	139	238	1485	0.000561684	0.082508251	2.062706271
35	2104753903	495509	1007	302	64	702	103	273	1158	-0.012736333	-0.233532934	9.107784431
35	2105254320	494891	1063	442	98	907	107	302	1150	-8.46186E-05	-0.043902439	0.395121951
35	2105754737	495042	972	274	91	823	80	303	1136	0.000266189	0.064327485	0.707602339
35	2106255154	495537	781	391	121	872	127	163	1209	-1.41612E-05	-0.024193548	0.14516129
35	2106755571	495088	840	472	137	846	135	172	1291	3.97542E-07	0.007352941	0.014705882
35	2107255988	494321	1046	431	144	918	144	158	1105	0	0	0
35	2107756405	495083	897	483	116	914	120	123	954	-4.86905E-06	-0.016949153	0.06779661
35	2108256822	494454	962	477	208	974	157	252	1168	0.002727922	0.139726027	7.126027397
35	2108757239	495005	957	499	131	943	177	180	1258	-0.003331358	-0.149350649	6.87012987
35	2109257656	494913	978	368	117	787	99	265	1107	0.000578704	0.083333333	1.5
35	2109758073	494706	983	518	175	963	208	167	1105	-0.000639655	-0.08616188	2.843342037
35	2110258490	495491	986	474	139	920	146	251	1085	-1.4817E-05	-0.024561404	0.171929825
35	2110758907	493885	971	491	123	922	121	226	1195	5.50707E-07	0.008196721	0.016393443
35	2111259324	495521	869	464	195	964	126	227	771	0.009931896	0.214953271	14.8317757
35	2111759741	494977	978	366	85	788	89	326	1347	-1.21488E-05	-0.022988506	0.091954023
35	2112260158	494809	952	435	123	819	101	306	1215	0.00094738	0.098214286	2.160714286
35	2112760575	494672	1036	555	102	1052	119	362	807	-0.000455166	-0.076923077	1.307692308
35	2113260992	495458	998	473	119	824	113	237	549	1.72978E-05	0.025862069	0.155172414
