#chrom	coord	total	dtotal	T12	T34	T1234	DFO_left	DFO_right	DFO_total	DFO_stat	DFO_chisq	DFO_Pvalue	DIL_left	DIL_right	DIL_total	DIL_stat	DIL_chisq	DIL_Pvalue	DFI_left	DFI_right	DFI_total	DFI_stat	DFI_chisq	DFI_Pvalue	DOL_left	DOL_right	DOL_total	DOL_stat	DOL_chisq	DOL_Pvalue	introgression	introgna	intrognone	introg13	introg14	introg23	introg24	introg31	introg41	introg32	introg42	introg123	introg124
X	104500097	494358	60.0	1.61826045093e-05	3.94450984914e-05	2.88252642822e-05	22.0	20.0	42.0	0.047619047619	0.0952380952381	0.757620723683	25.0	17.0	42.0	0.190476190476	1.52380952381	0.217043907757	14.0	7.0	21.0	0.333333333333	2.33333333333	0.126630457948	17.0	4.0	21.0	0.619047619048	8.04761904762	0.00455634980319	none	0	1	0	0	0	0	0	0	0	0	0	0
X	105000204	494532	46.0	2.12321952877e-05	2.32543091246e-05	2.32543091246e-05	9.0	15.0	24.0	-0.25	1.5	0.22067136192	10.0	14.0	24.0	-0.166666666667	0.666666666667	0.414216178243	12.0	11.0	23.0	0.0434782608696	0.0434782608696	0.834827329185	13.0	10.0	23.0	0.130434782609	0.391304347826	0.531614576882	none	0	1	0	0	0	0	0	0	0	0	0	0
X	105500076	494666	40.0	1.41509624676e-05	2.22372267348e-05	1.92048776346e-05	21.0	5.0	26.0	0.615384615385	9.84615384615	0.00170187209267	19.0	7.0	26.0	0.461538461538	5.53846153846	0.0186029299011	12.0	6.0	18.0	0.333333333333	2.0	0.15729920705	10.0	8.0	18.0	0.111111111111	0.222222222222	0.637351888234	none	0	1	0	0	0	0	0	0	0	0	0	0
X	106000188	493322	120.0	5.47309870632e-05	5.77715974556e-05	5.82783658544e-05	30.0	33.0	63.0	-0.047619047619	0.142857142857	0.705456986111	33.0	30.0	63.0	0.047619047619	0.142857142857	0.705456986111	31.0	29.0	60.0	0.0333333333333	0.0666666666667	0.796253414738	34.0	26.0	60.0	0.133333333333	1.06666666667	0.301699582478	none	0	1	0	0	0	0	0	0	0	0	0	0
X	106500157	494071	177.0	6.37560188718e-05	0.000101200029955	8.3490024713e-05	71.0	40.0	111.0	0.279279279279	8.65765765766	0.00325689694739	71.0	40.0	111.0	0.279279279279	8.65765765766	0.00325689694739	52.0	20.0	72.0	0.444444444444	14.2222222222	0.000162440845187	52.0	20.0	72.0	0.444444444444	14.2222222222	0.000162440845187	none	0	1	0	0	0	0	0	0	0	0	0	0
X	107000261	494661	13.0	6.06475950196e-06	6.06475950196e-06	6.06475950196e-06	0.0	6.0	6.0	-1.0	0	1.0	0.0	6.0	6.0	-1.0	0	1.0	5.0	2.0	7.0	0.428571428571	0	1.0	5.0	2.0	7.0	0.428571428571	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
X	107500110	494369	54.0	2.12391958234e-05	3.03417083191e-05	2.78132326258e-05	15.0	18.0	33.0	-0.0909090909091	0.272727272727	0.601508134441	18.0	15.0	33.0	0.0909090909091	0.272727272727	0.601508134441	16.0	8.0	24.0	0.333333333333	2.66666666667	0.10247043486	19.0	5.0	24.0	0.583333333333	8.16666666667	0.00426672482218	none	0	1	0	0	0	0	0	0	0	0	0	0
X	108000007	494025	52.0	2.73265523e-05	2.22660796518e-05	2.47963159759e-05	11.0	12.0	23.0	-0.0434782608696	0.0434782608696	0.834827329185	12.0	11.0	23.0	0.0434782608696	0.0434782608696	0.834827329185	23.0	7.0	30.0	0.533333333333	8.53333333333	0.00348700489214	24.0	6.0	30.0	0.6	10.8	0.00101500094711	none	0	1	0	0	0	0	0	0	0	0	0	0
X	108500353	494549	199.0	0.000101102216363	8.59368839084e-05	9.75636387901e-05	39.0	59.0	98.0	-0.204081632653	4.08163265306	0.0433517512609	37.0	61.0	98.0	-0.244897959184	5.87755102041	0.015335137038	59.0	52.0	111.0	0.0630630630631	0.441441441441	0.506427552269	57.0	54.0	111.0	0.027027027027	0.0810810810811	0.775837674218	none	0	1	0	0	0	0	0	0	0	0	0	0
X	109000075	494719	47.0	1.61707959468e-05	2.93095676536e-05	2.27401818002e-05	15.0	16.0	31.0	-0.0322580645161	0.0322580645161	0.857462441959	15.0	16.0	31.0	-0.0322580645161	0.0322580645161	0.857462441959	10.0	8.0	18.0	0.111111111111	0.222222222222	0.637351888234	10.0	8.0	18.0	0.111111111111	0.222222222222	0.637351888234	none	0	1	0	0	0	0	0	0	0	0	0	0
X	109500070	494083	189.0	8.29820090956e-05	9.41137420231e-05	9.76556570455e-05	43.0	56.0	99.0	-0.131313131313	1.70707070707	0.191365872786	44.0	55.0	99.0	-0.111111111111	1.22222222222	0.268924980512	48.0	45.0	93.0	0.0322580645161	0.0967741935484	0.755735617574	49.0	44.0	93.0	0.0537634408602	0.268817204301	0.604126307329	none	0	1	0	0	0	0	0	0	0	0	0	0
X	110000029	494300	118.0	5.96803560591e-05	5.158810439e-05	5.56342302246e-05	35.0	22.0	57.0	0.228070175439	2.9649122807	0.0850890728162	34.0	23.0	57.0	0.19298245614	2.12280701754	0.145120357207	40.0	24.0	64.0	0.25	4.0	0.0455002638964	39.0	25.0	64.0	0.21875	3.0625	0.0801183137276	none	0	1	0	0	0	0	0	0	0	0	0	0
X	110500014	494008	56.0	2.42911045975e-05	2.83396220304e-05	2.73274926722e-05	13.0	17.0	30.0	-0.133333333333	0.533333333333	0.465208818452	11.0	19.0	30.0	-0.266666666667	2.13333333333	0.144127034816	12.0	16.0	28.0	-0.142857142857	0.571428571429	0.449691797969	10.0	18.0	28.0	-0.285714285714	2.28571428571	0.130570018116	none	0	1	0	0	0	0	0	0	0	0	0	0
X	111000007	494138	69.0	3.44033448146e-05	3.13677555663e-05	3.28855501904e-05	15.0	19.0	34.0	-0.117647058824	0.470588235294	0.492716677227	16.0	18.0	34.0	-0.0588235294118	0.117647058824	0.73160058896	23.0	13.0	36.0	0.277777777778	2.77777777778	0.0955807045456	24.0	12.0	36.0	0.333333333333	4.0	0.0455002638964	none	0	1	0	0	0	0	0	0	0	0	0	0
X	111500039	494242	39.0	8.09320130624e-06	2.73145544086e-05	2.07388283472e-05	22.0	9.0	31.0	0.41935483871	5.45161290323	0.0195502690929	21.0	10.0	31.0	0.354838709677	3.90322580645	0.0481934882932	8.0	3.0	11.0	0.454545454545	2.27272727273	0.131668016023	7.0	4.0	11.0	0.272727272727	0.818181818182	0.365712296282	none	0	1	0	0	0	0	0	0	0	0	0	0
X	112000115	493689	19.0	6.07670010877e-06	8.1022668117e-06	7.08948346024e-06	0.0	11.0	11.0	-1.0	11.0	0.000911118877154	1.0	10.0	11.0	-0.818181818182	7.36363636364	0.00665560548295	5.0	4.0	9.0	0.111111111111	0	1.0	6.0	3.0	9.0	0.333333333333	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
X	112500109	493705	44.0	1.41785074083e-05	2.22805116416e-05	1.82295095249e-05	23.0	4.0	27.0	0.703703703704	13.3703703704	0.000255630867837	21.0	6.0	27.0	0.555555555556	8.33333333333	0.00389241712278	13.0	8.0	21.0	0.238095238095	1.19047619048	0.275233524075	11.0	10.0	21.0	0.047619047619	0.047619047619	0.827259346563	123	0	0	0	0	0	0	0	0	0	0	1	0
X	113000086	494576	40.0	1.51645045453e-05	2.32522403028e-05	2.22412733331e-05	8.0	15.0	23.0	-0.304347826087	2.13043478261	0.144399792213	8.0	15.0	23.0	-0.304347826087	2.13043478261	0.144399792213	10.0	7.0	17.0	0.176470588235	0.529411764706	0.466854270823	10.0	7.0	17.0	0.176470588235	0.529411764706	0.466854270823	none	0	1	0	0	0	0	0	0	0	0	0	0
X	113500146	493913	39.0	1.51848604916e-05	1.92341566227e-05	1.822183259e-05	19.0	5.0	24.0	0.583333333333	8.16666666667	0.00426672482218	18.0	6.0	24.0	0.5	6.0	0.0143058784354	7.0	11.0	18.0	-0.222222222222	0.888888888889	0.345778586151	6.0	12.0	18.0	-0.333333333333	2.0	0.15729920705	none	0	1	0	0	0	0	0	0	0	0	0	0
X	114000155	494150	71.0	3.13669938278e-05	3.74380248912e-05	3.44025093595e-05	28.0	12.0	40.0	0.4	6.4	0.011412036386	28.0	12.0	40.0	0.4	6.4	0.011412036386	26.0	7.0	33.0	0.575757575758	10.9393939394	0.000941409585934	26.0	7.0	33.0	0.575757575758	10.9393939394	0.000941409585934	none	0	1	0	0	0	0	0	0	0	0	0	0
X	114500082	494117	17.0	5.0595304351e-06	1.11309669572e-05	1.01190608702e-05	6.0	5.0	11.0	0.0909090909091	0.0909090909091	0.763024600553	6.0	5.0	11.0	0.0909090909091	0.0909090909091	0.763024600553	2.0	4.0	6.0	-0.333333333333	0	1.0	2.0	4.0	6.0	-0.333333333333	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
X	115000309	494481	56.0	2.32567075378e-05	2.32567075378e-05	2.52790299324e-05	19.0	14.0	33.0	0.151515151515	0.757575757576	0.384088249474	20.0	13.0	33.0	0.212121212121	1.48484848485	0.223017469947	9.0	19.0	28.0	-0.357142857143	3.57142857143	0.0587817213554	10.0	18.0	28.0	-0.285714285714	2.28571428571	0.130570018116	none	0	1	0	0	0	0	0	0	0	0	0	0
X	115500147	494405	61.0	2.22489659287e-05	3.64073987925e-05	3.13508156269e-05	19.0	19.0	38.0	0.0	0	1	19.0	19.0	38.0	0.0	0	1	13.0	12.0	25.0	0.04	0.04	0.841480581122	13.0	12.0	25.0	0.04	0.04	0.841480581122	na	1	0	0	0	0	0	0	0	0	0	0	0
X	116000022	494255	53.0	1.82092239836e-05	2.93370830846e-05	2.47847770887e-05	23.0	11.0	34.0	0.352941176471	4.23529411765	0.0395917632367	20.0	14.0	34.0	0.176470588235	1.05882352941	0.303483664025	16.0	6.0	22.0	0.454545454545	4.54545454545	0.0330062576612	13.0	9.0	22.0	0.181818181818	0.727272727273	0.393768634643	none	0	1	0	0	0	0	0	0	0	0	0	0
X	116500049	495073	16.0	7.06966447372e-06	9.08956860907e-06	9.08956860907e-06	6.0	3.0	9.0	0.333333333333	0	1.0	6.0	3.0	9.0	0.333333333333	0	1.0	7.0	0.0	7.0	1.0	0	1.0	7.0	0.0	7.0	1.0	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
X	117000444	495017	44.0	1.31308621724e-05	2.42415917029e-05	2.07063595796e-05	19.0	11.0	30.0	0.266666666667	2.13333333333	0.144127034816	18.0	12.0	30.0	0.2	1.2	0.273321678292	9.0	8.0	17.0	0.0588235294118	0.0588235294118	0.808365155915	8.0	9.0	17.0	-0.0588235294118	0.0588235294118	0.808365155915	none	0	1	0	0	0	0	0	0	0	0	0	0
X	117500239	494376	69.0	3.33754065731e-05	3.43867825299e-05	3.48924705083e-05	16.0	19.0	35.0	-0.0857142857143	0.257142857143	0.612089880089	17.0	18.0	35.0	-0.0285714285714	0.0285714285714	0.865772374993	20.0	15.0	35.0	0.142857142857	0.714285714286	0.398024719507	21.0	14.0	35.0	0.2	1.4	0.236723570638	none	0	1	0	0	0	0	0	0	0	0	0	0
X	118000168	492484	62.0	2.13204895997e-05	3.14731036947e-05	2.74120580567e-05	19.0	19.0	38.0	0.0	0	1	24.0	14.0	38.0	0.263157894737	2.63157894737	0.10475748985	14.0	15.0	29.0	-0.0344827586207	0.0344827586207	0.852683684335	19.0	10.0	29.0	0.310344827586	2.79310344828	0.0946707198455	na	1	0	0	0	0	0	0	0	0	0	0	0
X	118500020	493260	99.0	4.9669545473e-05	4.3587560313e-05	4.76422170863e-05	32.0	16.0	48.0	0.333333333333	5.33333333333	0.0209213353378	31.0	17.0	48.0	0.291666666667	4.08333333333	0.0433081428108	31.0	21.0	52.0	0.192307692308	1.92307692308	0.165517858697	30.0	22.0	52.0	0.153846153846	1.23076923077	0.267257493154	none	0	1	0	0	0	0	0	0	0	0	0	0
X	119000779	494984	8.0	6.06080196532e-06	2.02026732177e-06	4.04053464354e-06	1.0	1.0	2.0	0.0	0	1.0	1.0	1.0	2.0	0.0	0	1.0	4.0	2.0	6.0	0.333333333333	0	1.0	4.0	2.0	6.0	0.333333333333	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
X	119500256	493667	15.0	8.10262788479e-06	6.07697091359e-06	7.08979939919e-06	4.0	3.0	7.0	0.142857142857	0	1.0	4.0	3.0	7.0	0.142857142857	0	1.0	6.0	2.0	8.0	0.5	0	1.0	6.0	2.0	8.0	0.5	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
X	120000354	494470	73.0	1.51677553744e-05	5.4603919348e-05	3.58970210528e-05	35.0	22.0	57.0	0.228070175439	2.9649122807	0.0850890728162	36.0	21.0	57.0	0.263157894737	3.94736842105	0.0469447269785	11.0	8.0	19.0	0.157894736842	0.473684210526	0.491297124216	12.0	7.0	19.0	0.263157894737	1.31578947368	0.25134910881	none	0	1	0	0	0	0	0	0	0	0	0	0
X	120500052	494188	187.0	7.99290958097e-05	9.61172671129e-05	8.90349421678e-05	54.0	52.0	106.0	0.0188679245283	0.0377358490566	0.845974518219	55.0	51.0	106.0	0.0377358490566	0.150943396226	0.697635440453	63.0	27.0	90.0	0.4	14.4	0.000147802310334	64.0	26.0	90.0	0.422222222222	16.0444444444	6.18728977586e-05	none	0	1	0	0	0	0	0	0	0	0	0	0
X	121000166	494017	135.0	6.07266551556e-05	6.07266551556e-05	6.17387660749e-05	37.0	34.0	71.0	0.0422535211268	0.12676056338	0.72181473044	38.0	33.0	71.0	0.0704225352113	0.352112676056	0.552919624971	42.0	29.0	71.0	0.183098591549	2.38028169014	0.122875388479	43.0	28.0	71.0	0.211267605634	3.16901408451	0.0750477365274	none	0	1	0	0	0	0	0	0	0	0	0	0
X	121504178	497506	8.0	2.01002600974e-06	6.03007802921e-06	4.02005201947e-06	2.0	4.0	6.0	-0.333333333333	0	1.0	2.0	4.0	6.0	-0.333333333333	0	1.0	2.0	0.0	2.0	1.0	0	1.0	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
X	122000069	490253	45.0	1.93777498557e-05	2.24373945697e-05	2.09075722127e-05	14.0	12.0	26.0	0.0769230769231	0.153846153846	0.694886602372	15.0	11.0	26.0	0.153846153846	0.615384615385	0.432767580668	13.0	7.0	20.0	0.3	1.8	0.179712494879	14.0	6.0	20.0	0.4	3.2	0.0736382701203	none	0	1	0	0	0	0	0	0	0	0	0	0
X	122500039	492898	102.0	4.56483897277e-05	4.56483897277e-05	4.97060243702e-05	24.0	31.0	55.0	-0.127272727273	0.890909090909	0.345231071772	24.0	31.0	55.0	-0.127272727273	0.890909090909	0.345231071772	28.0	25.0	53.0	0.0566037735849	0.169811320755	0.680279547334	28.0	25.0	53.0	0.0566037735849	0.169811320755	0.680279547334	none	0	1	0	0	0	0	0	0	0	0	0	0
X	123000039	494154	84.0	3.33904005634e-05	4.75560250448e-05	4.04732128041e-05	30.0	20.0	50.0	0.2	2.0	0.15729920705	30.0	20.0	50.0	0.2	2.0	0.15729920705	20.0	14.0	34.0	0.176470588235	1.05882352941	0.303483664025	20.0	14.0	34.0	0.176470588235	1.05882352941	0.303483664025	none	0	1	0	0	0	0	0	0	0	0	0	0
X	123500008	494348	101.0	3.84344631717e-05	5.46173950335e-05	5.0571662068e-05	39.0	21.0	60.0	0.3	5.4	0.0201367515503	36.0	24.0	60.0	0.2	2.4	0.121335250358	31.0	15.0	46.0	0.347826086957	5.5652173913	0.0183207354219	28.0	18.0	46.0	0.217391304348	2.17391304348	0.140368660772	none	0	1	0	0	0	0	0	0	0	0	0	0
X	123500008	495791	95.0	2.9246194465e-05	4.94159837512e-05	4.03395785724e-05	42.0	23.0	65.0	0.292307692308	5.55384615385	0.0184401239377	46.0	19.0	65.0	0.415384615385	11.2153846154	0.000811219951697	18.0	16.0	34.0	0.0588235294118	0.117647058824	0.73160058896	22.0	12.0	34.0	0.294117647059	2.94117647059	0.0863478209837	none	0	1	0	0	0	0	0	0	0	0	0	0
